gene	mean	median	longest_isoform	merged
COQ8B	1104	801	2443	5020
RNU6-195P	109	109	109	109
ITPKC	1979	1979	3377	3377
C19orf54	1226	553	3302	3575
SNRPA	823	695	1610	2271
MIA	446	455	559	1161
MIA-RAB4B	1897	1897	1897	1897
RAB4B	1127	1032	2041	3645
RAB4B-EGLN2	1422	1012	2774	3168
AC008537.4	1111	1111	1111	1111
EGLN2	1294	735	3880	6562
AC008537.1	2101	2101	2101	2101
CYP2T1P	2040	2040	2540	2880
CYP2F2P	1030	1030	1056	1548
AC008537.2	487	487	487	487
AC008537.3	1881	1881	1881	1881
CYP2A6	1182	1156	1759	2221
CYP2A7	1200	630	2280	2583
CYP2G1P	1746	1725	2510	3916
CYP2A7P2	641	641	641	641
CYP2B7P	1375	1180	2953	4061
AC092071.1	543	543	543	543
CYP2B6	1660	1606	3072	3736
CYP2A7P1	815	815	815	815
CYP2G2P	1485	1485	1485	1485
AC008962.1	305	305	305	305
CYP2A13	1249	1249	1249	1249
CYP2F1	1291	1302	2070	3012
RPL36P16	306	306	306	306
RN7SL718P	128	128	128	128
CYP2S1	1087	668	2615	2713
AXL	2525	2496	4700	5245
AC011510.1	286	286	286	286
HNRNPUL1	1721	1379	3927	6785
RN7SL34P	270	270	270	270
TGFB1	1032	479	2780	3249
AC011462.5	2894	2894	2894	2894
CCDC97	1928	1928	3323	3607
AC011462.1	1263	1263	1960	2347
TMEM91	811	723	1843	2487
B9D2	758	848	1007	1312
AC011462.4	449	449	449	449
EXOSC5	659	716	998	1368
BCKDHA	960	724	1742	2175
AC011462.3	534	534	534	534
AC011462.2	343	343	343	343
B3GNT8	826	463	1901	1901
DMAC2	1130	1071	2329	4403
AC011526.1	290	290	290	290
ERICH4	945	945	945	945
PCAT19	1209	1217	2564	6521
AC243960.7	357	357	357	357
AC243960.1	111	111	111	111
CEACAM4	892	902	1205	1366
DNAJC19P3	331	331	331	331
AC243960.5	255	255	255	255
AC243960.4	288	288	288	288
CEACAM7	1392	1392	2355	2519
CEACAM5	1640	1563	3498	3983
AC243967.1	278	278	278	278
CEACAM6	1580	1580	2590	2952
AC243967.2	187	187	187	187
CEACAM3	1038	1066	1640	2931
HNRNPA1P52	947	947	947	947
AC243967.3	2264	2264	2264	2264
LYPD4	1385	1076	2029	2158
DMRTC2	1164	566	3073	3386
RPS19	825	563	2015	4048
MIR6797	72	72	72	72
CD79A	822	801	1100	1345
ARHGEF1	1663	872	3514	8646
ERFL	2092	2092	2092	2092
RABAC1	699	726	795	1926
AC010616.1	3536	3536	3536	3536
ATP1A3	1672	889	3818	5689
GRIK5	2494	2838	3492	5011
ZNF574	2714	3198	3599	4673
POU2F2	1712	871	6927	9093
AC010247.1	656	656	759	897
MIR4323	69	69	69	69
AC010247.2	1955	1955	1955	1955
DEDD2	1006	723	1905	2631
ZNF526	2283	2283	3990	4238
GSK3A	2086	2036	3511	4109
AC006486.1	634	634	634	634
AC006486.2	2224	2224	2224	2224
ERF	979	557	2670	3261
CIC	3137	1304	8218	9491
PAFAH1B3	693	647	1098	1419
PRR19	1468	1585	1956	2575
TMEM145	1405	1798	2745	3120
MEGF8	5796	6531	11124	11436
MIR8077	75	75	75	75
CNFN	517	517	533	613
LIPE-AS1	956	796	2345	4302
LIPE	1138	812	3771	5164
AC011497.1	554	554	554	554
CXCL17	915	915	1080	1097
RNU4-60P	135	135	135	135
AC011497.2	640	640	640	640
CEACAM1	1543	1413	3488	5492
CEACAMP2	440	440	440	440
CEACAM8	1420	1420	2297	2549
CEACAMP1	1035	1035	1035	1035
CEACAMP5	952	952	952	952
RPS10P28	498	498	498	498
PSG3	1553	1700	1948	3399
CEACAMP6	573	573	573	573
CEACAMP7	495	495	495	495
AC004784.1	1145	1145	1816	2151
CEACAMP8	580	580	580	580
PSG2	886	710	1569	2806
CEACAMP9	512	512	512	512
AC005392.1	500	500	500	500
PSG7	1557	1723	2480	4804
PSG4	1066	827	2314	6285
CEACAMP10	1133	1133	1770	2011
PSG9	1786	1743	2821	5041
CEACAMP11	579	579	579	579
CEACAMP4	424	424	424	424
AC005392.2	301	301	301	301
CD177	1406	1513	2170	2449
AC005392.3	307	307	307	307
CD177P1	934	934	934	934
TEX101	1204	1112	1446	1597
LYPD3	1028	943	1660	2485
PHLDB3	1121	696	2602	4589
ETHE1	817	811	1089	1627
ZNF575	1151	1085	2285	3220
XRCC1	1290	913	2800	3467
L34079.2	545	545	545	545
L34079.1	393	393	393	393
L34079.3	546	546	546	546
PINLYP	1149	765	2613	4607
IRGQ	3383	2210	9801	9985
ZNF576	1358	867	2589	3494
SRRM5	2481	2481	2625	2626
ZNF428	865	836	1192	1583
CADM4	1243	1243	2185	2253
PLAUR	882	728	1610	4534
RN7SL368P	277	277	277	277
AC005622.1	1643	1643	1723	1723
IRGC	1261	1261	1596	1709
SMG9	1238	665	5486	7900
KCNN4	1256	1232	2029	3406
LYPD5	1412	1518	2485	5161
AC115522.1	570	570	570	570
ZNF283	1772	1260	5678	7278
ZNF404	1471	1838	1953	2875
AC006213.6	4237	4237	4237	4237
AC006213.2	1362	1362	2228	2228
AC006213.7	873	873	873	873
AC006213.3	1824	1824	1824	1824
ZNF45	1563	563	3918	4414
ZNF221	1924	2101	2549	2731
AC006213.4	633	633	633	633
AC006213.5	288	288	288	288
ZNF155	1127	918	2583	4592
AC006213.1	1801	2147	2579	3361
ZNF230	2238	1801	4117	6303
AC067968.2	805	805	1043	1072
ZNF222	1066	1067	1614	2001
AC067968.1	3763	3763	3763	3763
ZNF223	1048	850	2399	3310
ZNF284	4325	4325	4325	4325
RNU6-902P	91	91	91	91
ZNF224	1413	588	3984	7116
AC021092.1	2523	3204	3944	4234
AC021092.2	2103	2323	4346	7085
ZNF234	2020	2052	4610	5247
AC138470.2	800	800	800	800
ZNF226	1207	616	5964	6914
ZNF227	1358	713	3059	4967
ZNF235	1944	955	4218	5975
AC138470.1	1872	1872	1872	1872
ZNF233	1591	1126	2945	4064
AC138473.1	526	526	526	526
NDUFA3P1	252	252	252	252
ZNF112	1491	551	3654	3711
AC245748.1	561	561	561	561
ZNF285	2148	1506	5992	6848
AC245748.2	574	574	574	574
ZNF229	3936	4902	5391	5506
ZNF285B	1767	1767	1767	1767
ZNF180	1896	1023	4336	4785
CEACAM20	1817	1865	2118	2192
AC245748.3	238	238	238	238
CEACAM22P	1526	1018	3020	3170
AC243964.1	261	261	261	261
IGSF23	629	588	1055	1413
AC243964.3	870	828	1517	2425
PVR	2812	3105	5794	6105
MIR4531	47	47	47	47
CEACAM19	1464	967	3303	5220
AC243964.4	2028	2028	2028	2028
CEACAM16	1639	1639	1696	1697
AC243964.2	75	75	75	75
BCL3	865	603	1874	3091
MIR8085	65	65	65	65
AC092066.2	151	151	151	151
AC092066.1	317	317	317	317
CBLC	1236	1441	1576	1613
AC092306.1	310	310	310	310
BCAM	1196	862	3407	4989
NECTIN2	1281	881	2702	3754
AC011481.2	426	426	426	426
TOMM40	1739	1709	3413	3634
APOE	905	864	1167	2218
AC011481.3	5591	5591	5591	5591
APOC1	463	508	693	1235
APOC1P1	491	568	725	940
APOC4	482	482	617	743
APOC4-APOC2	1244	1244	1808	1808
APOC2	674	741	955	1403
AC011481.1	361	361	361	361
CLPTM1	1457	1163	2732	5094
RELB	1440	1460	2256	2727
CLASRP	1029	651	2775	4925
RNU6-611P	104	104	104	104
ZNF296	1630	1630	1631	1739
GEMIN7-AS1	1544	1350	2861	3489
GEMIN7	793	646	1653	1922
MARK4	1853	1250	5200	6760
PPP1R37	1652	633	5930	7582
AC005757.1	472	472	472	472
NKPD1	3098	3098	4241	4318
TRAPPC6A	640	695	805	932
BLOC1S3	955	550	2564	3058
EXOC3L2	2097	2097	2964	2964
CKM	1550	1550	1550	1550
RPS16P9	443	443	443	443
KLC3	1482	1764	2011	3680
ERCC2	1967	2323	4118	6511
PPP1R13L	1771	2259	3131	5101
CD3EAP	1666	1445	3288	3662
ERCC1	1114	836	3836	5586
MIR6088	51	51	51	51
FOSB	2545	3090	3775	5572
RTN2	1168	787	2360	3208
PPM1N	934	821	1950	2570
VASP	777	654	2239	3538
OPA3	3427	2250	6885	9056
GPR4	1808	1808	3055	3152
EML2	1186	705	2791	8076
MIR330	94	94	94	94
EML2-AS1	773	838	882	1231
RN7SL836P	298	298	298	298
GIPR	1472	1284	3407	5200
MIR642A	97	97	97	97
MIR642B	77	77	77	77
SNRPD2	592	605	901	1607
QPCTL	525	438	726	726
BHMG1	2181	2181	2181	2181
AC074212.1	1409	1409	1418	2597
SIX5	2130	1890	3340	3579
DM1-AS	484	430	724	1021
DMPK	1602	1379	3326	5925
AC011530.1	909	477	2362	2454
DMWD	1345	843	3408	5709
RSPH6A	2166	2306	2442	2533
SYMPK	2149	996	6547	10581
AC092301.1	761	761	761	761
FOXA3	1230	1230	1923	2126
IRF2BP1	2535	2535	2535	2535
MYPOP	1897	1897	1897	1897
NANOS2	1565	1565	1565	1565
NOVA2	3137	698	8126	9007
CCDC61	882	824	1820	2591
MIR769	118	118	118	118
PGLYRP1	708	708	708	708
AC007785.3	1444	1738	2080	3304
IGFL4	1161	677	2724	3724
AC007785.2	1916	1916	1916	1916
IGFL3	680	680	680	680
TGIF1P1	802	802	802	802
IGFL2	914	644	1912	2414
AC006262.2	398	398	398	398
AC006262.3	256	256	256	256
IGFL1	780	780	780	780
AC006262.4	286	286	286	286
IGFL1P2	328	328	328	328
HIF3A	1522	1490	5864	8358
RNU6-924P	108	108	108	108
AC007193.2	472	472	472	472
PPP5C	1481	1235	4676	7089
AC007193.1	448	448	448	448
AC007193.3	188	188	188	188
CCDC8	3239	3239	3239	3239
PNMA8C	4287	4287	4287	4287
PNMA8A	2895	3339	3688	3700
PPP5D1	1176	786	2782	5749
PNMA8B	2520	2520	4677	4887
AC011484.1	1995	1995	1995	1995
AC011551.1	683	683	683	683
AC093503.1	486	486	494	844
GAPDHP38	1002	1002	1002	1002
CALM3	1211	880	2958	5222
AC093503.2	296	296	296	296
PTGIR	1218	892	2078	3519
GNG8	216	216	216	216
AC093503.3	2356	2356	2356	2356
DACT3	2848	2937	3077	5441
DACT3-AS1	728	496	1304	1829
PRKD2	1662	1362	3320	5477
RN7SL364P	272	272	272	272
MIR320E	53	53	53	53
STRN4	1246	832	3625	7634
AC008635.2	559	559	559	559
AC008635.1	108	108	108	108
FKRP	742	569	3415	4879
SLC1A5	1588	1799	2871	3312
AC008622.2	1227	1227	1229	1229
AC008622.3	600	600	600	600
HNRNPMP2	599	599	599	599
AC008622.1	284	284	284	284
AP2S1	652	677	941	1711
ARHGAP35	4414	3007	9347	11699
AC008895.1	2616	2616	2616	2616
NPAS1	1219	1052	2100	2555
TMEM160	658	658	658	658
ZC3H4	3050	3208	6099	6482
SAE1	1683	1978	2674	3650
BBC3	1534	1643	1839	3187
MIR3190	80	80	80	80
MIR3191	76	76	76	76
AC008532.1	622	622	622	622
CCDC9	973	576	2163	3726
INAFM1	839	839	839	839
C5AR1	1131	666	2328	2845
C5AR2	3997	3997	6705	6763
DHX34	2362	2340	4344	5614
MEIS3	1486	1758	2237	5003
SLC8A2	2207	1884	4958	5270
AC073548.2	2159	2159	2159	2159
KPTN	870	717	1636	2193
NAPA-AS1	1192	1192	1755	1896
NAPA	1012	853	3900	5676
AC073548.1	1888	1888	1888	1888
ZNF541	3096	3082	4658	4704
RN7SL322P	299	299	299	299
AC010519.1	337	337	337	337
AC010331.1	582	582	582	582
BICRA	3771	3642	5738	7442
BICRA-AS1	547	547	547	547
AC008985.1	2248	2248	2248	2248
EHD2	1646	1491	3523	3801
NOP53	1047	686	4223	5372
SNORD23	110	110	110	110
NOP53-AS1	540	540	540	540
SELENOW	896	674	2511	5249
RPL23AP80	421	421	421	421
AC008745.1	271	271	271	271
TPRX1	1863	1961	2036	2112
CRX	1839	1470	4395	6023
TPRX2P	881	881	881	881
LINC01595	643	640	808	903
SULT2A1	1904	1904	1904	1904
BSPH1	654	654	654	654
ELSPBP1	709	635	1079	1144
CABP5	1078	1078	1860	2104
PLA2G4C	889	581	2496	6576
PLA2G4C-AS1	514	522	568	873
LIG1	1585	620	4083	6561
AC011466.3	766	766	847	1008
AC011466.2	211	211	211	211
ZSWIM9	2065	2277	3600	3763
CARD8	2200	1785	5610	15048
AC011466.4	1619	1619	1619	1619
AC011466.1	2178	2178	2178	2178
CARD8-AS1	1971	1971	1971	1971
ZNF114-AS1	436	436	436	436
ZNF114	1226	990	2498	3113
CCDC114	1636	1389	3215	4378
EMP3	579	649	854	1645
TMEM143	1021	748	2271	3522
SYNGR4	699	696	1042	1269
KDELR1	983	815	1608	2057
GRIN2D	5092	5092	5092	5092
GRWD1	2249	881	5348	5614
KCNJ14	3938	3938	4012	4297
AC008403.2	904	982	1181	1863
AC008403.1	443	443	443	443
CYTH2	1785	1316	4658	9357
LMTK3	3522	4518	5105	6233
AC008403.3	2661	2661	2661	2661
SULT2B1	1211	1341	1450	2784
FAM83E	908	590	1926	2580
SPACA4	974	974	974	974
RPL18	1056	669	3821	3837
AC022154.1	531	491	764	1324
SPHK2	2046	2136	3627	5827
DBP	2169	1489	5763	6492
CA11	751	476	1711	2010
SEC1P	1070	709	2588	2633
NTN5	1656	1841	2428	3122
FUT2	1621	1521	3110	3397
MAMSTR	1522	1759	1858	2286
RASIP1	1489	1105	3199	4040
IZUMO1	1283	1090	2218	3414
FUT1	1641	832	4251	4348
FGF21	1120	1120	1347	1350
RNU6-317P	107	107	107	107
BCAT2	1347	1364	2185	4516
AC026803.3	582	582	582	582
HSD17B14	895	928	1050	1112
PLEKHA4	1067	655	3068	3957
PPP1R15A	2470	2470	2479	2479
TULP2	785	692	1763	2249
NUCB1	1047	851	2406	3676
NUCB1-AS1	434	434	434	434
AC026803.1	282	282	282	282
DHDH	797	745	1064	1064
BAX	723	773	1346	2258
AC026803.2	795	795	820	947
FTL	869	869	869	869
GYS1	1381	578	3572	4241
RUVBL2	1139	1271	1919	3422
MIR6798	67	67	67	67
LHB	516	516	523	629
AC008687.4	979	979	1465	1738
NTF6G	615	615	615	615
NTF6B	560	560	560	560
AC008687.5	558	558	558	558
NTF6A	559	559	559	559
CGB5	877	877	877	877
AC008687.1	319	319	416	416
CGB8	882	882	882	882
AC008687.6	631	631	631	631
CGB7	2085	1950	3387	3387
AC008687.8	1749	1749	1749	1749
AC008687.7	808	921	953	1472
AC008687.2	520	520	520	520
NTF4	674	813	932	1469
AC008687.3	513	513	513	513
KCNA7	4380	4380	4380	4380
RN7SL708P	289	289	289	289
SNRNP70	1511	1634	3216	4679
LIN7B	679	582	1063	1812
C19orf73	742	742	742	742
PPFIA3	1953	1625	4582	6291
HRC	1386	1374	2492	2800
TRPM4	2193	2397	4058	6600
SLC6A21P	369	369	369	369
SUMO1P4	304	304	304	304
SLC6A16	1385	794	2982	3588
MIR4324	72	72	72	72
AC011450.1	609	609	707	707
CD37	1063	806	3158	4148
TEAD2	1476	1916	2449	2989
AC010524.1	494	494	494	494
DKKL1	695	715	939	1326
AC010643.1	2631	3260	3384	3832
CCDC155	977	713	2343	5681
PTH2	451	451	451	451
GFY	1716	1716	1876	1876
SLC17A7	2262	2238	2949	6067
PIH1D1	759	766	1422	3334
ALDH16A1	2172	2342	3989	4644
AC010619.2	675	675	675	675
FLT3LG	969	1048	1302	2932
AC010619.3	1496	1496	1496	1496
RPL13A	954	795	2302	2359
SNORD32A	84	84	84	84
SNORD33	85	85	85	85
SNORD34	71	71	71	71
SNORD35A	86	86	86	86
RPS11	682	583	1134	1409
SNORD35B	87	87	87	87
MIR150	84	84	84	84
COX6CP7	208	208	208	208
FCGRT	1057	870	2690	4024
RCN3	757	600	1493	1776
NOSIP	1009	849	2605	4470
AC010619.1	101	101	101	101
PRRG2	1080	1403	1583	1700
PRR12	4050	4478	7410	7547
AC011495.2	360	360	360	360
RRAS	808	808	986	1098
SCAF1	1455	577	4203	4446
IRF3	1005	873	2090	3556
BCL2L12	1058	1124	1854	2216
PRMT1	837	766	1763	4768
MIR5088	79	79	79	79
ADM5	1710	1710	1710	1710
AC011495.3	427	427	427	427
CPT1C	1372	860	2944	5937
AC011495.1	590	590	590	590
TSKS	1242	1331	1818	2331
RNU6-841P	107	107	107	107
AP2A1	2330	2640	3387	8740
MIR6799	69	69	69	69
FUZ	959	679	1727	3017
AC006942.1	519	519	519	519
MED25	1483	1151	4003	7749
MIR6800	83	83	83	83
PTOV1-AS1	2668	2668	3182	4204
PTOV1	1128	1182	1874	5597
AC018766.1	484	484	484	484
MIR4749	61	61	61	61
PTOV1-AS2	596	581	704	1007
PNKP	987	767	2338	4596
AKT1S1	1741	1849	3656	5775
TBC1D17	1852	2025	2911	4817
MIR4750	56	56	56	56
IL4I1	1421	1265	2395	2483
NUP62	1077	582	3601	6038
AC011452.2	575	575	575	575
ATF5	1174	828	2006	2888
MIR4751	74	74	74	74
SIGLEC11	2087	2494	2943	2943
AC011452.1	212	212	212	212
SIGLEC16	2046	2046	2582	2582
VRK3	1247	1022	2189	9752
AC011452.3	302	302	302	302
ZNF473	2351	1693	4831	6903
AC010624.3	857	570	1439	1873
AC010624.1	806	806	806	806
AC010624.4	1351	1351	1351	1351
AC010624.5	187	187	187	187
IZUMO2	750	728	891	1509
MYH14	4439	4247	6912	10406
AC020906.1	280	280	280	280
AC008655.1	516	516	516	516
KCNC3	3916	3511	5454	6285
NR1H2	1447	1183	3589	5351
NAPSB	949	926	1342	1914
NAPSA	1227	913	3281	3574
AC008655.2	303	303	303	303
POLD1	2261	3233	3577	5227
AC020909.1	1265	1265	1265	1265
SPIB	1435	713	3812	4302
MYBPC2	2015	2015	3604	3719
FAM71E1	852	748	1375	1661
EMC10	2333	1767	9439	10744
AC020909.3	373	373	373	373
AC020909.2	626	626	626	626
JOSD2	671	657	995	1513
ASPDH	637	622	1069	1700
LRRC4B	2543	2988	3346	3509
AC008743.1	808	808	808	808
AC010624.2	575	575	575	575
SYT3	1689	2104	2458	3400
C19orf81	577	493	761	888
SHANK1	3342	2481	6643	7493
CLEC11A	1176	1128	1375	1434
ACP4	1342	1342	1342	1342
AC010325.2	263	263	263	263
C19orf48	1039	878	1834	3250
SNORD88B	91	91	91	91
SNORD88A	91	91	91	91
SNORD88C	91	91	91	91
AC010325.3	393	393	393	393
LINC01869	908	977	1089	1457
KLK1	1158	952	1853	2379
KLK15	976	855	1413	2283
AC011523.1	392	392	392	392
KLK3	1169	1082	2701	4639
KLK2	1183	892	2844	6357
KLKP1	1020	1125	1532	1912
KLK4	745	739	1280	1867
PPIAP59	493	493	493	493
KLK5	1282	1365	1591	1731
AC011483.2	641	641	827	960
KLK6	1235	1348	1709	1971
AC011483.3	585	585	585	585
AC011483.1	1774	1774	3012	3251
KLK7	1381	1566	1983	2445
KLK8	636	548	1319	1860
AC011473.4	1492	1492	1599	1930
KLK9	1040	1040	1398	1440
KLK10	1943	2214	3116	3815
AC011473.2	240	240	240	240
KLK11	991	993	1544	3115
KLK12	976	962	1170	1770
AC011473.3	485	485	485	485
AC011473.1	443	443	443	443
KLK13	1144	1239	1820	2587
KLK14	1056	1078	1109	1165
CTU1	2126	2126	2126	2126
SIGLEC18P	902	902	902	902
SIGLEC9	1424	1700	1958	2547
AC063977.2	419	419	419	419
SIGLEC7	953	673	1757	2046
AC063977.1	371	371	371	371
AC063977.6	1766	1766	1766	1766
AC063977.7	337	337	337	337
SIGLEC17P	1455	1520	2216	2335
CD33	1693	1462	4728	5975
SIGLECL1	1033	912	1709	2334
AC063977.3	546	546	546	546
LINC01872	433	487	518	712
AC063977.5	648	648	648	648
IGLON5	2606	2606	2606	2606
VSIG10L	2404	2297	3733	3831
AC008750.3	364	364	437	438
AC008750.4	219	219	219	219
ETFB	1685	900	3548	6481
AC008750.8	551	551	551	551
AC008750.5	473	473	473	473
CLDND2	656	576	975	1157
NKG7	567	521	817	922
LIM2	922	922	983	988
C19orf84	1061	1061	1335	1464
AC008750.7	596	596	596	596
NIFKP6	899	899	899	899
SIGLEC10	2019	2126	3221	3805
AC008750.1	494	494	494	494
AC008750.2	678	678	729	1005
AC008750.6	322	322	322	322
SIGLEC21P	225	225	225	225
AC020914.5	273	273	273	273
AC063977.4	490	490	490	490
SIGLEC8	1589	1410	2950	3171
AC020914.3	277	277	277	277
CEACAM18	1476	1476	1476	1476
SIGLEC12	1833	1797	2269	2342
AC020914.2	304	304	304	304
SIGLEC27P	544	544	544	544
SIGLEC6	1736	1713	3651	4345
AC020914.1	430	430	430	430
AC020914.4	338	338	338	338
SIGLEC29P	1135	1135	1135	1135
ZNF175	2001	1109	6564	7429
AC018755.3	668	664	931	1472
AC018755.1	1190	1190	1190	1190
SIGLEC5	2371	2371	2371	2371
AC018755.2	1896	1896	1937	2321
RPL9P33	564	564	564	564
AC018755.4	454	454	454	454
SIGLEC14	1059	596	2034	2081
RPL7P51	749	749	749	749
SPACA6P-AS	3986	3986	3986	3986
SPACA6	867	608	1988	4202
MIR99B	70	70	70	70
MIRLET7E	79	79	79	79
MIR125A	86	86	86	86
HAS1	1549	2102	2126	2257
FPR1	1304	1334	1962	2591
FPR2	1403	1266	2624	3741
AC018755.5	1034	1034	1034	1034
FPR3	2425	2425	2625	2777
ZNF577	1201	566	3152	7511
AC006272.1	552	552	552	552
AC006272.2	162	162	162	162
AC074141.1	2981	2981	2981	2981
ZNF649-AS1	579	579	579	579
ZNF649	1246	736	3192	4354
AC011460.1	1834	1834	1834	1834
ZNF613	1343	606	3162	3850
ZNF350-AS1	2136	1673	4587	5106
ZNF350	853	553	2355	4546
ZNF615	2221	2262	4126	4875
ZNF614	1937	1162	4708	5703
ZNF432	1799	764	4634	5984
AC011468.5	748	748	748	748
AC011468.1	660	660	660	660
ZNF841	2263	3338	3820	4288
AC011468.4	409	409	409	409
ZNF616	1723	577	4354	4905
AC011468.2	557	557	579	599
AC011468.3	332	332	332	332
RPL37P23	294	294	294	294
ZNF836	1485	779	3209	4048
AC010320.2	575	575	575	575
PPP2R1A	1209	657	5348	7344
MIR6801	79	79	79	79
AC010320.3	580	580	603	1127
AC010320.6	676	676	676	676
AC010320.1	113	113	113	113
ZNF766	1564	572	6283	7322
MIR643	97	97	97	97
AC010320.4	449	449	449	449
ZNF480	2439	2383	4747	4845
AC010320.5	1898	1898	1898	1898
ZNF610	1664	1767	2919	3546
ZNF880	1025	558	2097	3638
ZNF528-AS1	1797	1821	2739	5798
AC010332.1	96	96	96	96
ZNF528	2125	625	4815	8541
DPPA5P1	340	340	340	340
ZNF534	1566	1522	2086	3380
ZNF578	3748	3748	6683	6717
AC010332.3	1742	616	5265	5267
AC010332.2	1750	1750	1750	1750
AC022150.3	796	796	796	796
ZNF808	1693	604	4242	5017
ZNF701	2134	1737	5549	6306
RPL39P34	156	156	156	156
AC022150.1	655	655	655	655
ZNF137P	1113	1113	1918	2027
AC022150.2	701	701	701	701
ZNF83	1472	600	4352	6701
AC022150.4	2849	2849	2849	2849
ZNF611	1005	550	3096	5464
ZNF600	1891	1624	3827	6950
ZNF28	1746	667	5080	5888
AC008813.1	913	913	913	913
ZNF468	1623	642	4378	5248
ZNF320	1647	590	6447	11315
AC010487.2	61	61	61	61
ZNF888	2382	2382	4203	4452
AC010487.1	485	485	485	485
ZNF321P	1412	1412	2332	2332
ZNF816-ZNF321P	1249	1249	1249	1249
ZNF816	1032	557	2630	3233
AC010328.3	283	283	283	283
ZNF702P	1317	484	3974	4895
AC010328.2	1113	1113	1113	1113
AC010328.1	4052	4052	4052	4052
ERVV-1	2201	2201	2201	2201
ERVV-2	3021	3021	3021	3021
ZNF160	1836	776	4690	8516
ZNF415	1262	584	2630	3649
ZNF347	2249	585	7961	9135
ZNF665	1833	2275	4152	7590
AC092070.1	356	356	356	356
AC092070.2	1464	545	3651	4059
NDUFV2P1	912	912	912	912
ZNF677	1546	798	3509	9369
AC092070.3	331	331	331	331
VN1R2	763	763	1251	1400
VN1R4	1050	1050	1050	1050
AC092070.4	170	170	170	170
FAM90A27P	931	931	1367	1378
BIRC8	1647	1647	1826	1826
FAM90A28P	930	930	1372	1856
VN1R6P	913	913	913	913
ZNF845	3923	3923	3974	3974
ZNF525	1533	579	6107	7281
AC125388.1	156	156	156	156
ZNF765	1907	738	7597	10317
RPL39P36	151	151	151	151
AC022137.2	485	485	485	485
TPM3P9	1834	1834	2921	2921
AC022137.3	1241	1241	1535	1997
AC022137.4	1883	1883	1883	1883
ZNF761	3094	3829	4066	4688
ZNF813	1248	553	2664	2757
TPM3P6	744	744	744	744
AC022137.1	154	154	154	154
AC011487.1	672	578	887	1423
AC011487.4	525	525	525	525
ZNF331	1809	1023	5029	8810
AC011487.2	1281	1281	1346	2026
AC011487.3	453	453	453	453
RN7SL317P	329	329	329	329
DPRX	648	648	648	648
RNU6-698P	107	107	107	107
AC011453.2	729	729	729	729
MIR512-1	84	84	84	84
MIR512-2	97	97	97	97
MIR1323	73	73	73	73
MIR498	125	125	125	125
MIR520E	87	87	87	87
MIR515-1	83	83	83	83
MIR519E	87	87	87	87
MIR520F	87	87	87	87
MIR515-2	83	83	83	83
MIR519C	87	87	87	87
MIR1283-1	87	87	87	87
MIR520A	85	85	85	85
MIR526B	83	83	83	83
MIR519B	81	81	81	81
MIR525	85	85	85	85
MIR523	87	87	87	87
MIR518F	87	87	87	87
MIR520B	61	61	61	61
MIR518B	83	83	83	83
MIR526A1	85	85	85	85
MIR520C	87	87	87	87
MIR518C	101	101	101	101
MIR524	87	87	87	87
MIR517A	87	87	87	87
MIR519D	88	88	88	88
MIR521-2	87	87	87	87
RNU6-803P	102	102	102	102
MIR520D	87	87	87	87
MIR517B	68	68	68	68
MIR520G	90	90	90	90
MIR516B2	90	90	90	90
MIR526A2	69	69	69	69
MIR518E	88	88	88	88
MIR518A1	87	87	87	87
RNU6-980P	103	103	103	103
MIR518D	87	87	87	87
MIR516B1	90	90	90	90
MIR518A2	87	87	87	87
MIR517C	95	95	95	95
MIR520H	90	90	90	90
RNU6-982P	102	102	102	102
MIR521-1	87	87	87	87
RNU6-751P	101	101	101	101
MIR522	87	87	87	87
MIR519A1	82	82	82	82
MIR527	87	87	87	87
MIR516A1	90	90	90	90
MIR1283-2	87	87	87	87
RNU6-1041P	102	102	102	102
MIR516A2	90	90	90	90
AC011453.1	1851	1851	1851	1851
MIR519A2	87	87	87	87
RNU6-165P	99	99	99	99
HMGN1P32	256	256	256	256
SEPTIN7P8	774	774	774	774
AC008753.1	284	284	284	284
AC008753.3	436	436	436	436
MIR371A	67	67	67	67
MIR371B	66	66	66	66
MIR372	67	67	67	67
MIR373	69	69	69	69
AC008753.2	392	392	392	392
