gene	mean	median	longest_isoform	merged
ASAH2	2891	2063	7171	7281
DYNC1I2P1	1838	1838	1838	1838
SGMS1	1372	1013	3717	6423
RP11-521C22.4	657	657	657	657
RP11-521C22.2	1586	1586	1586	1586
RP11-512N4.2	373	373	373	373
RNU7-107P	61	61	61	61
SGMS1-AS1	5237	2376	12408	14420
SHQ1P1	1544	1544	1544	1544
BEND3P1	2353	2353	2762	2966
NUTM2HP	2498	2498	2498	2498
RP11-564C4.4	390	390	390	390
CTSLP4	1002	1002	1002	1002
PGGT1BP1	1023	1023	1023	1023
RP11-564C4.10	1333	1333	1333	1333
ASAH2B	3678	5005	5199	6481
A1CF	5354	5716	9517	9603
RP11-449O16.2	636	636	636	636
MIX23P2	366	366	366	366
RP11-96B5.4	951	951	951	951
PRKG1	3133	1622	6957	12931
RP11-96B5.3	421	421	421	421
RP11-40C11.2	446	446	446	446
MIR605	83	83	83	83
RP11-539E19.2	400	400	400	400
RSU1P3	835	835	835	835
CSTF2T	4110	4110	4110	4110
PRKG1-AS1	1700	1464	2977	6307
DKK1	840	545	1805	2221
RPL31P44	377	377	377	377
THAP12P3	2266	2266	2266	2266
LNCAROD	806	768	1388	3291
MBL2	3568	3569	3576	3617
RP11-319F12.3	6744	6744	6744	6744
LINC02672	1189	1540	1613	1615
SNRPEP8	260	260	260	260
RP11-71J2.1	597	597	597	597
RNA5SP318	92	92	92	92
RP11-449J3.3	215	215	215	215
PCDH15	4894	5700	9366	15397
RNU6-687P	89	89	89	89
RP11-257I14.1	2300	2300	2300	2300
NEFMP1	1006	1006	1006	1006
MIR548F1	84	84	84	84
RP11-264A11.1	207	207	207	207
RP11-168O22.1	439	439	439	439
RP11-598C10.2	316	316	316	316
RP11-598C10.1	436	436	436	436
MTRNR2L5	1687	1687	1687	1687
GAPDHP21	1010	1010	1010	1010
RP11-478B11.2	358	358	358	358
ZWINT	1315	1456	1961	2377
RP11-118J22.2	1068	1068	1068	1068
ENSG10010134436.1	69	69	69	69
MIR3924	81	81	81	81
RP11-550A9.1	269	269	269	269
RP11-448K10.1	1884	1884	1884	1884
MRPS35P3	709	709	709	709
RP11-123G9.1	457	457	457	457
IPMK	6093	6093	6093	6093
TPT1P10	496	496	496	496
CISD1	1132	789	2375	2753
RP11-179B15.5	328	328	328	328
RP11-179B15.6	1417	1417	1417	1417
UBE2D1	1867	2004	2623	3480
TFAM	1945	1047	5025	5282
BICC1	2772	1763	5741	6835
FAM133CP	704	704	704	704
RN7SKP196	345	345	345	345
LINC00844	1293	1126	3394	7164
RPLP1P10	339	339	339	339
TRAF6P1	1558	1558	1558	1558
PHYHIPL	2343	2746	3569	4040
FAM13C	1624	683	3458	6752
RP11-443O13.3	336	336	336	336
RP11-55C5.1	1344	1344	1344	1344
MRPL50P4	475	475	475	475
RP11-135D11.2	1209	749	2342	3389
SLC16A9	2681	3646	3946	4197
MRLN	609	644	898	2951
CCDC6	3032	2642	5727	7261
LINC01553	2177	1815	4329	4602
ANK3	2191	731	17019	25759
RP11-388P9.2	949	949	1546	1608
RP11-388P9.3	486	486	486	486
ARL4AP1	705	705	705	705
ANK3-DT	434	434	434	434
CDK1	1376	1720	1948	3931
RHOBTB1	1761	496	4411	4779
RNU2-72P	163	163	163	163
LINC00845	696	696	696	696
TMEM26	2615	2520	5087	6839
TMEM26-AS1	863	863	863	863
RP11-809M12.2	1582	1582	1582	1582
CABCOCO1	1208	1685	1688	1821
RP11-63A2.2	497	497	497	497
LINC02625	510	510	510	510
ARID5B	4021	3141	7492	8760
RTKN2	3781	2383	6886	9793
LINC02621	706	706	706	706
RP11-120C12.4	2221	2381	2623	2920
RN7SL591P	292	292	292	292
ZNF365	2351	2465	3988	4960
RP11-13A2.5	3379	3379	3379	3379
RP11-13A2.4	1217	612	2695	3965
RP11-436D10.3	705	705	723	1252
ALDH7A1P4	178	178	178	178
ADO	3760	3760	3760	3760
EGR2	1882	1949	3157	4060
RNU6-543P	108	108	108	108
RP11-144G16.1	564	564	564	564
NRBF2	1814	1814	1816	1901
JMJD1C	3509	1109	8758	11162
TATDN1P1	891	891	891	891
RP11-351O1.4	360	360	360	360
MIR1296	92	92	92	92
PRELID1P3	643	643	643	643
JMJD1C-AS1	1335	1335	1335	1335
RP11-351O1.3	178	178	178	178
REEP3	2866	2866	5172	5215
RP11-111N20.1	2205	2205	2205	2205
MRPL35P2	511	511	511	511
RP11-111N20.4	448	448	448	448
RP11-170M17.1	1111	1030	1602	2942
RPL7AP50	795	795	795	795
RP11-174J11.1	622	622	622	622
DBF4P1	1892	1892	1892	1892
RPL17P35	549	549	549	549
CYP2C61P	290	290	290	290
ANXA2P3	1008	1008	1008	1008
LINC02671	1887	1887	2572	2786
NEK4P3	544	544	544	544
RP11-252C24.3	920	920	921	1209
MYL6P3	432	432	432	432
RP11-252C24.2	761	761	761	761
RP11-428G2.1	457	457	607	743
LINC01515	1364	1315	3180	18570
CTNNA3	3988	2039	10766	16452
RP11-210G22.1	559	559	559	559
RP11-65E10.1	248	248	248	248
LRRTM3	2254	449	6049	6341
RP11-344A5.1	505	505	505	505
RPL7AP51	760	760	760	760
MIR7151	60	60	60	60
AKR1B10P1	942	942	942	942
RPL21P92	476	476	476	476
DNAJC12	857	769	1221	2139
RNU6-1250P	107	107	107	107
RN7SL394P	291	291	291	291
DNAJC19P1	319	319	319	319
RP11-57G10.8	1222	1222	1222	1222
RNU6-523P	54	54	54	54
RPL12P8	580	580	580	580
SIRT1	2595	3314	4107	4564
HERC4	2619	2438	6391	15800
RPS3AP38	763	763	763	763
RN7SL220P	300	300	300	300
POU5F1P5	658	658	658	658
MYPN	4861	5707	6116	6864
RN7SKP202	330	330	330	330
ATOH7	1519	1519	1519	1519
LINC02640	441	441	465	561
KRT19P4	943	943	943	943
PBLD	1704	2165	2588	5172
HNRNPH3	1607	1507	3356	5375
RUFY2	1970	2033	4502	8137
DNA2	2112	2189	4267	4925
RPL26P29	438	438	438	438
RNA5SP319	119	119	119	119
SLC25A16	1841	1121	6581	7865
RPL26P27	437	437	437	437
TMEM14DP	345	345	345	345
TET1	9612	9612	9612	9612
COX20P1	357	357	357	357
RPS3AP37	745	745	745	745
RP11-119F7.5	2295	2295	2295	2295
RP11-119F7.6	250	250	250	250
CCAR1	1925	1638	4658	6059
SNORD98	67	67	67	67
ENSG00000221184	97	97	97	97
STOX1	2473	3281	3630	3914
RNU6-697P	107	107	107	107
RP11-314J18.11	1780	1780	1780	1780
DDX50	1146	888	2501	2683
RNU6-571P	107	107	107	107
DDX21	4746	4746	4829	4973
KIFBP	2368	2450	4294	7344
MED28P1	571	571	571	571
ACTBP14	1089	1089	1089	1089
SRGN	1009	1009	1217	1217
VPS26A	1571	817	4227	5116
RPS12P17	377	377	377	377
SUPV3L1	1209	794	2477	4281
RP11-227H15.4	1933	1933	1933	1933
HKDC1	1619	616	3653	4223
RP11-227H15.5	434	434	434	434
HK1	1931	728	3998	6293
RPS15AP28	386	386	386	386
TACR2	2056	1740	2715	2922
ATP5MC1P7	400	400	400	400
TSPAN15	801	683	1703	2651
RP11-404C6.6	2923	2923	2923	2923
TMEM256P1	340	340	340	340
NEUROG3	1560	1560	1560	1560
RP11-343J3.2	503	503	503	503
MTATP6P23	476	476	476	476
MTCO2P23	680	680	680	680
MTCO1P23	1526	1526	1526	1526
MTND2P15	892	892	892	892
MTND1P20	950	950	950	950
FAM241B	740	746	1073	1350
LINC02651	576	576	576	576
RPL5P26	877	877	877	877
COL13A1	1765	1879	3396	11509
LINC02636	970	1097	1323	1527
MACROH2A2	1213	738	3878	14988
AIFM2	2475	2852	3247	5135
TYSND1	3279	3369	3758	4621
SAR1A	2503	1741	5981	6914
CALM2P2	440	440	440	440
RPS25P9	252	252	252	252
PPA1	1156	715	3524	5166
NPFFR1	9249	9249	9249	9249
LRRC20	3039	2959	3414	3625
CEP57L1P1	1201	1201	1201	1201
EIF4EBP2	7491	7491	7491	7491
NODAL	1562	1562	2058	2086
RP11-104F15.9	1728	1728	1728	1728
PALD1	4610	4610	4610	4610
YY1P1	668	668	668	668
PRF1	1648	1786	2500	2518
ADAMTS14	5413	5413	5557	5566
TBATA	1166	1563	1583	1718
RPS26P40	294	294	294	294
SGPL1	1259	610	5778	7510
PCBD1	636	732	787	1395
RP11-790G19.3	2199	2199	2199	2199
RP11-432J9.3	1963	1963	1963	1963
LINC02622	903	670	1863	2235
UNC5B	6646	6646	6841	6841
UNC5B-AS1	559	559	647	707
SLC29A3	2232	2365	2621	5438
RP11-327E2.5	2132	2132	2132	2132
CDH23	3895	4114	11138	18592
CDH23-AS1	378	378	378	378
C10orf105	4762	4762	4794	4891
VSIR	2087	790	4714	5153
MIR7152	54	54	54	54
PSAP	1494	1272	2830	3189
RNU7-38P	60	60	60	60
RP11-472G21.2	525	525	525	525
CHST3	6934	6934	6934	6934
RP11-150D20.5	744	744	744	744
SPOCK2	1896	812	5328	6411
ASCC1	1317	1252	2683	5916
ENSG10010135184.1	132	132	132	132
RPL15P14	636	636	636	636
ANAPC16	2492	3100	3567	4324
DDIT4	1717	1744	1966	2118
DNAJB12	2615	2652	4360	5568
MICU1	1450	1246	2488	3852
RNU6-805P	106	106	106	106
RP11-205A8.4	479	479	479	479
SNX19P4	568	568	568	568
RP11-167P22.3	162	162	162	162
RP11-167P22.4	193	193	193	193
RN7SL840P	284	284	284	284
HMGN2P34	269	269	269	269
RP11-167P22.5	1300	1300	1300	1300
MCU	1703	1074	3224	4533
MIR4676	72	72	72	72
RP11-354E23.3	619	619	619	619
RP11-354E23.4	619	619	619	619
RP11-354E23.5	493	493	493	493
OIT3	1906	1906	2210	2365
NPM1P24	894	894	894	894
PLA2G12B	1564	1564	1564	1564
RPL17P50	546	546	546	546
P4HA1	2374	2735	2844	3093
RP11-344N10.4	214	214	214	214
RP11-344N10.2	291	291	291	291
RP11-344N10.5	3005	3005	3005	3005
NUDT13	1712	2010	2258	2521
RP11-152N13.16	732	732	833	960
SNORA11F	128	128	128	128
ECD	1476	1281	3006	3675
FAM149B1	1842	1289	5455	7520
DNAJC9	1139	762	2295	3218
EIF4A2P2	1070	1070	1070	1070
RP11-152N13.10	623	623	623	623
DNAJC9-AS1	1054	635	2865	4200
MRPS16	1459	866	2580	2794
CFAP70	2621	1556	6686	7432
RNU6-833P	107	107	107	107
ANXA7	1369	843	2443	2862
RP11-537A6.9	401	401	401	401
RPL26P6	438	438	438	438
MSS51	1974	1991	2423	2423
PPP3CB	2326	2768	3519	5089
PPP3CB-AS1	1299	768	3625	5768
USP54	2882	1212	6758	9658
RNU6-883P	107	107	107	107
RPS26P41	284	284	284	284
RP11-464F9.20	795	795	795	795
RP11-464F9.22	935	935	935	935
MYOZ1	1300	1300	1300	1300
SYNPO2L	3181	4121	4873	5104
SYNPO2L-AS1	1388	1206	2571	2927
AGAP5	1882	2430	2719	3061
BMS1P4-AGAP5	3810	3810	3810	3810
BMS1P4	1653	1716	1913	2660
RP11-574K11.29	795	795	1031	1192
RNA5SP320	124	124	124	124
GLUD1P3	548	548	896	1028
DUSP8P5	1815	1815	1815	1815
RP11-574K11.27	286	286	286	286
RP11-574K11.24	1236	1236	1236	1236
SEC24C	2743	3424	4668	5353
RP11-574K11.32	3599	3599	3599	3599
FUT11	2072	2123	2408	4925
CHCHD1	1026	1026	1202	1483
ZSWIM8	2624	1025	6062	7929
RP11-574K11.26	273	273	273	273
ZSWIM8-AS1	1460	1460	1460	1460
RP11-574K11.31	3344	3344	5818	5818
NDST2	1545	536	3758	4654
CAMK2G	2168	1822	3878	7273
RP11-574K11.5	445	445	445	445
RP11-574K11.8	866	866	866	866
PLAU	1275	750	2658	2949
C10orf55	2513	2513	2513	2513
VCL	3548	3307	7995	9992
RP11-417O11.5	442	442	442	442
AP3M1	2055	1435	4889	5691
ADK	1505	1622	3212	4658
TIMM9P1	256	256	256	256
RPSAP6	882	882	882	882
RAB5CP1	580	580	580	580
RP11-46O21.2	609	589	965	1230
MRPL35P3	364	364	364	364
NDUFA8P1	367	367	367	367
POLR3DP1	1176	1176	1176	1176
FAM32CP	322	322	322	322
RP11-222G7.2	521	521	521	521
KAT6B	3861	3410	8314	32495
RP11-77G23.2	189	189	189	189
RP11-77G23.5	380	380	380	380
DUSP29	1135	1135	1135	1135
RP11-77G23.6	2337	2337	2337	2337
PPIAP13	478	478	478	478
DUSP13	1096	1019	1778	2339
SAMD8	5476	6771	6935	7308
RPS26P42	326	326	326	326
VDAC2	917	820	1557	2827
COMTD1	797	796	1250	1908
ZNF503-AS1	1356	1549	2012	5276
RPL39P25	154	154	154	154
HMGA1P5	271	271	271	271
RP11-399K21.11	441	441	502	564
RP11-399K21.5	350	350	350	350
SPA17P1	452	452	452	452
ZNF503	3205	3205	3205	3205
ZNF503-AS2	1129	1065	2026	3348
RP11-399K21.13	354	354	354	354
RP11-399K21.14	1905	1905	1905	1905
RP11-399K21.10	260	260	260	260
LRMDA	864	373	3923	6390
RP11-399K21.12	1645	1645	1645	1645
MIR606	96	96	96	96
RP11-310J24.5	795	795	795	795
RP11-310J24.3	631	631	631	631
RP11-367B6.2	434	434	434	434
RN7SL518P	280	280	280	280
RNU6-673P	104	104	104	104
RP11-43N22.1	595	595	595	595
RP11-369F10.2	381	381	381	381
RP11-325D15.2	592	592	592	592
ENSG10010138606.1	126	126	126	126
ATP5MC1P8	294	294	294	294
KCNMA1	3863	3715	12071	39437
KCNMA1-AS1	1073	817	3566	7061
KCNMA1-AS2	358	358	427	457
RP11-328K22.1	418	418	418	418
KCNMA1-AS3	1286	1514	1645	2125
COX6CP15	211	211	211	211
RNA5SP321	111	111	111	111
RP11-428P16.2	3711	3711	3711	3711
RP11-428P16.3	770	770	770	770
RNU6-1266P	105	105	105	105
IMPDH1P5	1540	1540	1540	1540
RP13-39P12.3	1243	987	2028	3532
DLG5	3382	3047	7644	10500
RP11-126H7.4	1922	1922	1922	1922
RN7SL284P	275	275	275	275
DLG5-AS1	1340	1340	2194	2445
H2AZP5	382	382	382	382
POLR3A	2371	1668	6610	8887
RPS24	1007	645	3307	7829
GNAI2P2	916	916	916	916
RP11-157J13.1	1259	1259	1259	1259
RP11-90J7.3	529	535	595	1370
LINC00856	961	798	2692	10762
RP11-90J7.5	1961	1961	1961	1961
RP11-90J7.2	520	520	520	520
RP11-90J7.4	381	381	381	381
SNORA71	126	128	134	117
RP11-17G2.1	572	572	572	572
RP11-31E13.2	579	579	579	579
ZMIZ1-AS1	2031	2217	2878	5112
RP11-481G8.2	2018	2018	2018	2018
ZMIZ1	3630	3224	7615	10804
PPIF	988	761	2196	2671
ZCCHC24	2918	2918	4930	5048
RP11-342M3.5	511	511	511	511
TPRX1P1	319	319	319	319
RP11-342M3.1	333	333	333	333
RP11-342M3.2	389	378	663	799
EIF5AL1	3908	3908	3908	3908
RP11-589B3.7	124	124	124	124
RPS12P18	270	270	270	270
SFTPA2	916	726	2201	2695
MBL3P	644	644	644	644
SFTPA3P	367	367	367	367
SFTPA1	1487	2141	2215	2451
LINC02679	495	495	606	687
RP11-506M13.3	1837	1837	1837	1837
NUTM2B-AS1	1771	1022	7611	22490
RP11-182L21.5	1595	1595	1595	1595
RP11-119F19.5	2122	2122	2122	2122
BEND3P3	2440	2440	2440	2440
RP11-119F19.4	490	490	490	490
NUTM2B	3167	3292	3970	5080
RP11-182L21.6	1701	1701	1701	1701
NUTM2E	4939	4939	6255	6588
NPAP1P2	1234	1234	1234	1234
CTSLP6	1002	1002	1002	1002
PGGT1BP2	1028	1028	1028	1028
RP11-479O17.12	1302	1302	1963	2077
BMS1P21	365	365	365	365
MBL1P	1091	1091	1424	1424
SFTPD	2324	2461	3718	4238
SFTPD-AS1	5001	5001	5001	5001
ZNRF2P3	374	374	374	374
DPY19L2P5	331	331	331	331
RP11-369J21.11	199	199	199	199
C1DP3	423	423	423	423
C1DP2	426	426	426	426
C1DP4	424	424	424	424
TMEM254-AS1	2403	2189	3121	3138
RP11-369J21.13	121	121	121	121
TMEM254	1107	847	2154	2996
RP11-369J21.12	457	457	457	457
RPL22P18	377	377	377	377
PLAC9	552	503	776	1240
ANXA11	2680	786	6965	8513
LINC00857	1871	2199	2459	2509
RPS12P2	269	269	269	269
RP11-40F6.1	629	629	629	629
EIF5AP4	465	465	465	465
RP11-36D19.9	4412	4412	4412	4412
MAT1A	1817	1725	3384	3664
ZNF519P1	1626	1626	1626	1626
RP11-36D19.8	339	339	339	339
DYDC1	735	750	829	1237
DYDC2	1601	1736	2254	2465
PRXL2A	2378	1890	5801	6520
TSPAN14	4794	1908	16221	17889
RP11-137H2.4	598	598	598	598
SH2D4B	3320	2896	4207	4584
LINC02655	370	370	370	370
RPS7P9	586	586	586	586
RP11-20E23.1	405	405	405	405
FARSBP1	1778	1778	1778	1778
WARS2P1	537	537	537	537
RPA2P2	796	796	796	796
RP4-684F13.1	3509	3509	3509	3509
NRG3	2357	2163	3811	5192
RP11-202D18.3	1510	1510	1510	1510
RP11-202D18.2	527	527	527	527
NRG3-AS1	461	550	555	813
RNU6-441P	106	106	106	106
RNU6-478P	110	110	110	110
MARK2P15	2186	2186	2186	2186
LINC02650	543	543	543	543
RP11-344L13.3	2234	2234	2234	2234
RP11-344L13.1	988	988	988	988
RNU6-129P	107	107	107	107
RP11-219F10.1	309	309	309	309
RNU1-65P	148	148	148	148
HMGN2P8	268	268	268	268
RP11-338I21.1	2163	2163	2163	2163
GHITM	2382	2382	2382	2382
CERNA2	1874	1874	1874	1874
C10orf99	655	655	825	825
CDHR1	2807	2694	6877	7729
LRIT2	3041	3041	3056	3056
RGR	1539	1583	2502	4942
LRIT1	2386	2386	2386	2386
LINC00858	1653	1720	2685	4726
CCSER2	2847	1220	7664	8424
RPL12P29	457	457	457	457
TNPO1P1	1138	1138	1138	1138
CACYBPP1	684	684	684	684
RPS3AP5	821	821	821	821
RP11-181F12.3	1019	1019	1019	1019
LINC01519	2029	2029	2029	2029
RP11-181F12.2	553	553	553	553
LINC02647	786	890	1073	1983
RP11-475D12.2	2672	2672	2672	2672
LINC01520	1383	1453	1487	1525
RP11-113E21.2	4236	4236	4236	4236
RNU6-325P	105	105	105	105
RP11-113E21.3	1953	1953	1953	1953
GRID1-AS1	949	615	2100	2100
GRID1	3394	3243	6154	6232
ENSG10010134680.1	170	170	170	170
RP11-93H12.4	2619	2619	2619	2619
RN7SKP238	249	249	249	249
RP11-93H12.3	408	408	408	408
RNA5SP322	119	119	119	119
MIR346	95	95	95	95
RP11-396M20.3	2936	2744	3557	3560
RP11-396M20.2	658	658	658	658
WAPL	2990	2503	6310	7205
RNU6-780P	104	104	104	104
RP11-77P6.2	3058	3058	3058	3058
RPL7AP8	804	804	804	804
OPN4	2145	2383	2401	2471
LDB3	2419	1868	5363	6622
RP11-359E3.4	6545	6545	6545	6545
BMPR1A	3788	3238	6417	9518
RPAP2P1	1168	1168	1168	1168
RNU1-19P	165	165	165	165
MMRN2	1194	829	4127	5086
RP11-411A19.5	1199	1199	1199	1199
SNCG	718	720	794	1264
ADIRF-AS1	2289	2416	3822	5748
ADIRF	518	627	700	758
RP11-96C23.15	465	465	465	465
RP11-96C23.5	3078	3078	3078	3078
BMS1P3	932	932	932	932
RP11-96C23.13	4560	4560	4560	4560
RP11-96C23.14	1238	1238	1238	1238
AGAP11	1740	1740	1740	1740
RP11-96C23.10	234	234	234	234
FAM25A	357	357	357	357
RP11-96C23.12	294	294	294	294
RNU6-529P	104	104	104	104
GLUD1	2815	2719	6257	14283
SHLD2	2657	3402	3601	4239
RP11-96C23.9	688	688	688	688
RN7SL733P	329	329	329	329
NUTM2A-AS1	1671	989	6174	22452
RP11-322M19.5	1412	1412	1412	1412
RP11-322M19.4	323	323	323	323
NUTM2A	3632	3632	3974	5082
LINC00863	1730	2054	3287	5674
NUTM2D	3258	3214	5543	6933
NPAP1P3	1586	1586	1586	1586
CTSLP1	1002	1002	1002	1002
FAM245A	1059	1080	1745	2027
RP11-399L7.3	215	215	215	215
RP11-399L7.4	985	985	985	985
MIR4678	74	74	74	74
MINPP1	1900	2199	2470	3017
RP11-57C13.4	168	168	168	168
RP11-57C13.6	495	495	495	495
RP11-57C13.3	744	744	744	744
RPS26P38	348	348	348	348
PAPSS2	2086	2061	3949	4083
ATAD1	2625	2224	4640	5745
CFL1P1	856	447	2120	2695
RN7SL78P	281	281	281	281
KLLN	4376	4376	4376	4376
PTEN	2025	599	8515	11069
RP11-380G5.2	499	499	499	499
RPL11P3	523	523	523	523
ENSG10010137802.1	78	78	78	78
MED6P1	713	713	713	713
RP11-129G17.2	244	244	244	244
RNLS	1544	812	3385	4790
LIPJ	1840	1484	3575	4528
RPL7P34	712	712	712	712
LIPF	1180	1323	1470	2348
NAPGP1	719	719	719	719
LIPK	1303	1303	1303	1303
KRT8P38	1430	1430	1430	1430
LIPN	3128	3128	3581	5627
RCBTB2P1	1462	1462	1462	1462
LIPM	1340	1340	1484	1511
ANKRD22	2156	2156	3858	3995
PTCD2P2	1095	1095	1095	1095
STAMBPL1	1896	1960	4184	6323
ACTA2-AS1	1186	810	2450	3183
ACTA2	895	820	1349	2976
FAS-AS1	4205	4205	4205	4205
FAS	1333	1023	3696	5578
ENSG10010138034.1	170	170	170	170
RP11-399O19.9	1224	1224	1224	1224
MIR4679-2	77	77	77	77
MIR4679-1	75	75	75	75
RP11-341B24.3	415	415	415	415
CH25H	1689	1689	1689	1689
LIPA	1396	956	2527	4891
RP11-149I23.3	551	495	1582	2907
IFIT2	2064	2497	3703	4326
IFIT3	2230	2455	4013	5067
IFIT6P	1194	1194	1194	1194
IFIT1B	1972	1972	1972	1972
IFIT1	4457	4457	4613	4614
IFIT5	1771	1018	4046	4369
SLC16A12	2497	2497	4655	4873
SLC16A12-AS1	441	441	478	690
PANK1	1935	2513	3331	3993
MIR107	81	81	81	81
RP11-80H5.2	1025	563	2069	2092
RP11-80H5.6	368	368	368	368
RP11-80H5.9	1494	1298	2168	3239
RP11-80H5.7	667	667	667	667
KIF20B	4576	5603	6441	6871
MTND5P42	498	498	498	498
LINC00865	2654	2566	4272	5911
MARK2P16	1723	1723	1723	1723
LINC01374	757	757	1100	1278
LINC01375	1400	1400	1860	2240
SNRPD2P1	354	354	354	354
RP11-7F3.1	1037	1037	1037	1037
RN7SKP143	310	310	310	310
LINC02653	1238	1238	1495	2322
RP11-94M14.2	1234	874	2368	3425
RP11-94M14.3	831	831	831	831
RP11-30G13.1	1469	1469	1469	1469
HTR7	3176	3033	3467	3472
RPP30	1010	746	2332	4418
ANKRD1	1790	1790	1790	1790
RNU6-740P	105	105	105	105
RP11-236B18.2	380	380	380	380
RP11-236B18.5	234	234	234	234
LINC00502	1000	1000	1000	1000
DDX18P6	1997	1997	1997	1997
NUDT9P1	745	745	745	745
RP11-56M3.2	962	962	962	962
PCGF5	4622	7037	7149	8312
HECTD2	3682	4608	5368	11550
RP11-108M11.3	131	131	131	131
RPS27P1	247	247	247	247
PPP1R3C	2541	2541	2541	2541
GAPDHP28	1003	1003	1003	1003
FAF2P1	1298	1298	1298	1298
TNKS2-AS1	576	556	818	997
TNKS2	6242	6242	6242	6242
SRP9P1	261	261	261	261
RP11-402D21.3	194	194	194	194
FGFBP3	2553	2553	2553	2553
RP11-402D21.2	571	571	571	571
BTAF1	4178	4470	7249	7581
CPEB3	7078	7664	7781	7919
ENSG10010139773.1	124	124	124	124
SDHCP2	501	501	501	501
EIF4A1P8	1190	1190	1190	1190
CPEB3_ribozyme	78	78	78	78
NHP2P1	462	462	462	462
MARCHF5	1419	714	3922	4628
RNY3P12	102	102	102	102
MARK2P9	1727	1727	1727	1727
RP11-543N17.4	954	954	954	954
IDE	4457	5217	6807	16811
KIF11	4945	5010	5134	5322
RPL11P4	436	436	436	436
RN7SL644P	259	259	259	259
EIF2S2P3	999	999	999	999
HHEX	1361	1456	1724	2522
EXOC6	2456	2841	3678	6487
RP11-477L16.2	198	198	198	198
RP11-348J12.2	442	442	442	442
CYP26C1	3543	3543	4208	4378
RP11-348J12.6	1641	1641	1641	1641
RP11-348J12.5	567	567	567	567
CYP26A1	1318	1149	2245	2964
NIP7P1	512	512	512	512
XRCC6P1	1805	1805	1805	1805
RPL17P34	555	555	555	555
MYOF	2544	763	6860	8490
CEP55	1371	747	2658	3291
RNA5SP323	133	133	133	133
FFAR4	2800	3605	3653	4060
RBP4	1009	954	1314	1458
PDE6C	1917	1917	3358	3361
FRA10AC1	1709	854	4780	8162
LGI1	1894	1906	5960	15449
RP11-437J2.3	8444	8444	8444	8444
RP11-437J2.4	444	444	444	444
RAB11AP1	646	646	646	646
SLC35G1	2264	2579	3490	6829
PIPSL	3041	3041	3350	3350
PLCE1	5951	6051	12481	13679
PLCE1-AS2	681	602	1612	4248
RP11-162K11.4	446	446	446	446
HDAC1P1	1445	1445	1445	1445
RNU6-657P	107	107	107	107
RP11-391J2.3	384	384	384	384
PLCE1-AS1	1302	1323	1994	2913
RP11-76P2.4	421	421	421	421
NOC3L	2073	2190	3455	4464
TBC1D12	2798	2339	5637	7286
HELLS	2080	2687	4987	10150
RP11-119K6.6	645	645	645	645
CTBP2P2	1334	1334	1334	1334
CYP2C18	1890	1890	2310	2310
RP11-400G3.5	2395	2395	2395	2395
CYP2C19	2727	2634	4131	6263
MTND4P19	478	478	478	478
CYP2C58P	475	475	475	475
RPL7AP52	790	790	790	790
CYP2C9	1455	1431	2561	4058
MTND4P20	869	869	869	869
CYP2C59P	269	269	269	269
CYP2C60P	139	139	139	139
RP11-208C17.4	409	409	409	409
CYP2C8	1702	1896	2117	2509
RP11-310E22.7	1634	1634	1634	1634
RP11-310E22.5	420	420	420	420
RP11-310E22.6	103	103	103	103
PAWRP1	565	565	565	565
ACSM6	1736	1652	2307	2807
RP11-310E22.4	663	663	663	663
PDLIM1	797	795	1431	2227
SORBS1	3037	2779	7348	10951
RPS3AP36	775	775	775	775
ALDH18A1	1741	750	3352	3759
TCTN3	2128	2235	5872	9465
ENTPD1	2294	1579	12493	14344
ENTPD1-AS1	2545	2695	5112	25009
RP11-429G19.3	587	587	587	587
RP11-248J23.7	492	492	492	492
CC2D2B	1911	1615	6157	7555
RPL21P90	466	466	466	466
CCNJ	3634	3959	4115	4148
MIR3157	85	85	85	85
RNU6-271P	105	105	105	105
RP11-44D15.7	1474	1474	1474	1474
ZNF518A	3660	1586	8270	10891
BLNK	1403	1138	4344	6186
NPM1P25	854	854	854	854
RP11-35J23.1	1924	1924	1924	1924
DNTT	1944	1944	1954	1959
OPALIN	3410	3468	3581	3874
TLL2	3389	1887	6769	8157
TM9SF3	2239	868	6250	7494
NPM1P26	738	738	738	738
PIK3AP1	2010	1441	4800	5688
RNA5SP324	108	108	108	108
RPS2P36	831	831	831	831
RNU6-1274P	107	107	107	107
RPL13AP5	612	612	612	612
MIR607	96	96	96	96
LCOR	3794	2415	16001	29854
HMGN2P35	270	270	270	270
SLIT1	2643	1695	7964	9142
SLIT1-AS1	878	689	1375	1391
ARHGAP19-SLIT1	2132	2132	2389	4089
RP11-375N9.4	800	800	800	800
ARHGAP19	3517	4553	5525	6167
RP11-375N9.2	365	365	365	365
RPL12P27	496	496	496	496
FRAT1	1639	1639	2645	2645
FRAT2	2233	2233	2233	2233
RP11-452K12.4	805	805	805	805
RRP12	1847	833	4476	8529
RPL34P20	351	351	351	351
RP11-452K12.7	548	548	548	548
PGAM1	1162	1187	1802	2540
EXOSC1	762	642	2113	3578
ZDHHC16	1282	1302	1977	3039
MMS19	1669	933	3555	5763
UBTD1	1647	1647	1647	1647
ANKRD2	1260	1260	1449	1451
HOGA1	1851	2220	2581	4148
RP11-548K23.11	1848	1848	1848	1848
C10orf62	1214	1214	1214	1214
MORN4	1659	2225	2333	2512
PI4K2A	4189	4189	4189	4189
