gene	mean	median	longest_isoform	merged
AC005839.1	3196	3196	3196	3196
NME2	707	711	866	2538
NME1-NME2	1039	1021	1204	1252
NME1	916	956	1641	3384
SPAG9	2186	840	8273	12014
AC005920.2	327	327	327	327
AC005920.3	676	676	811	1265
AC005920.1	2100	2100	2100	2100
TOB1-AS1	1101	688	2351	3480
AC005920.4	432	432	432	432
TOB1	1527	1455	2238	2521
RPL5P33	905	905	905	905
WFIKKN2	2797	2797	3404	3785
AC091062.1	457	457	457	457
AC005921.2	286	286	286	286
AC005921.5	1520	1520	1520	1520
MIR8059	81	81	81	81
ANKRD40CL	1055	815	2757	3661
LUC7L3	1323	595	6985	7994
AC005921.4	1851	1851	1851	1851
ANKRD40	1849	840	4132	4808
AC005921.1	117	117	117	117
AC005921.3	670	670	670	670
ABCC3	1790	941	5684	9489
AC004590.1	512	512	512	512
CACNA1G	6611	6843	8593	10046
AC021491.3	158	158	158	158
CACNA1G-AS1	945	1003	1464	1610
SPATA20	1565	1011	3701	5638
EPN3	1310	807	3896	4536
AC021491.2	866	723	1262	1672
MYCBPAP	2231	2784	3197	6184
AC021491.1	351	351	351	351
RSAD1	1076	988	2462	4151
AC021491.4	2410	2410	2410	2410
ACSF2	896	594	2325	5672
CHAD	1342	1701	1735	1738
MRPS21P9	257	257	257	257
AC004707.2	721	721	721	721
LRRC59	1621	1535	2891	4543
AC004707.1	102	102	102	102
EME1	1319	1215	2349	3275
MRPL27	920	733	2378	2952
AC015909.5	2258	2258	2258	2258
XYLT2	3056	3451	3526	4547
TMEM92-AS1	764	764	764	764
TMEM92	1995	2664	2738	3034
SUMO2P4	274	274	274	274
SUMO2P7	286	286	286	286
AC015909.1	1426	1328	1870	2547
AC015909.4	655	655	655	655
COL1A1	1557	640	6712	9720
H1-9	844	844	1233	1233
SGCA	905	734	1429	2493
AC015909.3	1793	1793	1793	1793
AC015909.2	539	539	539	539
PPP1R9B	2442	2442	4228	4360
AC002401.1	463	463	463	463
SAMD14	1808	1664	4393	7196
PDK2	1041	637	3348	5434
AC002401.2	428	428	428	428
AC002401.3	439	439	439	439
AC002401.4	560	560	560	560
ITGA3	1931	1335	5512	9740
PICART1	2489	2489	2489	2489
AC009720.1	280	280	280	280
DLX3	1714	1714	2594	2707
DLX4	1248	1305	2018	3625
RNU6-1313P	102	102	102	102
AC027801.3	687	687	687	687
AC027801.4	398	398	398	398
AC027801.2	1821	1821	1821	1821
AC027801.1	2010	2010	2010	2010
TAC4	428	479	607	858
AC027801.5	417	417	417	417
KAT7	1752	912	9015	11052
SRP14P3	319	319	319	319
FAM117A	898	726	2330	3796
AC015795.1	575	575	575	575
SLC35B1	992	823	2415	5787
SPOP	1448	980	2997	6511
NXPH3	2978	2179	5218	5674
AC006487.2	639	639	702	895
AC006487.1	1226	1226	1226	1226
NGFR	2626	2626	3412	3673
MIR6165	85	85	85	85
AC015656.1	3575	3575	3575	3575
AC091180.6	308	308	308	308
LINC02075	1769	1769	1769	1769
AC091180.2	107	107	107	107
PHB	982	793	1971	3853
AC091180.4	982	982	982	982
AC091180.1	364	364	364	364
AC091180.5	243	243	243	243
AC091180.3	1488	2050	2113	2382
ZNF652	3953	4635	5888	8723
AC004797.1	991	903	2297	5580
MIR6129	109	109	109	109
PHOSPHO1	1202	867	2180	2382
ABI3	1259	1247	1718	2288
GNGT2	763	832	981	1676
B4GALNT2	4198	2090	8689	9157
AC069454.1	415	415	415	415
IGF2BP1	2054	780	8749	9619
AC091133.5	308	308	308	308
RNU6-826P	107	107	107	107
AC091133.6	283	283	283	283
AC091133.4	430	430	430	430
AC091133.3	429	429	429	429
GIP	721	721	721	721
AC091133.2	104	104	104	104
RNU1-42P	162	162	162	162
SNF8	852	742	2048	4915
AC091133.1	479	479	479	479
UBE2Z	1504	816	4193	5705
SUMO2P17	550	550	550	550
AC091133.7	297	297	297	297
ATP5MC1	701	563	2172	2571
AC068531.2	194	194	194	194
AC068531.1	128	128	128	128
CALCOCO2	866	578	3709	8608
TTLL6	2108	2048	4438	4989
RN7SL125P	294	294	294	294
AC091179.1	530	530	530	530
HOXB13	3435	3435	3435	3435
PRAC2	533	533	562	642
MIR3185	65	65	65	65
AC091179.4	81	81	81	81
AC091179.3	127	127	127	127
PRAC1	378	378	378	378
COX6B1P2	230	230	230	230
LINC02086	1180	960	2102	3772
RPL9P28	428	428	428	428
AC103702.2	691	430	1262	1586
HOXB-AS4	388	388	560	662
HOXB7	745	523	1358	1417
MIR196A1	70	70	70	70
HOXB9	2578	2578	2578	2578
HOXB8	1151	743	2208	2436
HOXB-AS3	514	479	747	1911
HOXB6	1107	1062	1936	2586
HOXB3	1439	1270	4237	7563
HOXB5	2054	2054	2054	2054
AC103702.1	2603	2603	2603	2603
MIR10A	110	110	110	110
HOXB4	2013	2013	2013	2013
HOXB-AS2	842	842	842	842
HOXB-AS1	620	632	808	1566
HOXB2	1040	932	1559	2336
HOXB1	1733	1733	2044	2495
AC036222.2	102	102	102	102
AC036222.3	683	683	683	683
SKAP1	1078	972	1695	3134
AC036222.1	216	216	216	216
AC036222.4	334	334	334	334
AC090627.1	664	619	900	1571
SKAP1-AS1	691	691	691	691
RNU6-1152P	107	107	107	107
MIR1203	85	85	85	85
SNX11	1184	965	2733	3601
CBX1	1180	814	2417	3419
RNU6-1201P	107	107	107	107
AC004477.3	581	581	581	581
NFE2L1	1534	568	4834	5826
AC004477.2	192	192	192	192
AC004477.1	1710	1710	2894	2917
COPZ2	649	686	914	1829
MIR152	87	87	87	87
AC018521.4	531	531	531	531
CDK5RAP3	1066	647	2787	6108
AC018521.1	1611	1611	2647	2793
PRR15L	1519	1519	1519	1519
PNPO	1696	1353	3469	5021
AC018521.2	409	409	433	487
SP2-AS1	1066	1065	1734	2524
AC018521.6	334	334	334	334
SP2	924	503	3027	3636
AC018521.5	1582	517	3859	4230
AC018521.7	2920	2920	2920	2920
AC018521.3	807	807	807	807
SP6	3808	3808	3828	4049
SCRN2	1222	1234	1777	3082
LRRC46	1341	878	2244	2809
MRPL10	1233	1566	1983	2739
OSBPL7	2377	2832	4604	6695
TBX21	1659	1659	2602	2643
TBKBP1	1887	1367	4112	4271
KPNB1	1740	800	6048	7578
AC015674.1	266	266	266	266
AC025682.2	477	438	738	1244
NPEPPS	1269	717	4733	11211
NPEPPSP1	1571	1571	1657	1702
AC233968.1	1300	1300	1300	1300
AC233699.1	1168	1168	1168	1168
AC233699.2	103	103	103	103
AC025682.1	101	101	101	101
MRPL45	1553	1553	1554	1704
MRPL45P2	424	477	593	615
GPR179	4309	4495	7949	8150
SOCS7	4106	2046	8234	8979
ARHGAP23	1625	595	5917	8231
AC244153.1	521	475	706	1257
ARHGAP23P1	1180	1180	1938	2081
AC142381.3	1057	1063	1670	2006
AC142086.6	1767	1767	1767	1767
AC142086.3	824	824	824	824
AC142086.5	203	203	203	203
SRCIN1	3629	4059	7061	11148
AC006449.1	578	578	578	578
EPOP	3269	3269	3269	3269
MIR4734	70	70	70	70
AC006449.7	2302	2302	2302	2302
MLLT6	2163	1544	7804	13492
AC006449.2	485	485	485	485
AC006449.3	563	563	563	563
MIR4726	58	58	58	58
AC006449.9	335	335	335	335
CISD3	1884	2319	2554	3115
RNA5SP440	119	119	119	119
PCGF2	1701	1518	3030	3491
AC006449.5	2058	2058	2058	2058
PSMB3	582	561	766	1173
RNU6-866P	59	59	59	59
PIP4K2B	1915	739	5717	6108
CWC25	1354	1128	3080	3736
C17orf98	479	479	631	651
AC026826.3	158	158	158	158
RPL23	1176	610	3040	5293
SNORA21B	136	136	136	136
SNORA21	135	135	135	135
AC110749.1	359	359	359	359
LASP1	2288	1496	4063	5417
AC006441.1	437	437	437	437
MIR6779	64	64	64	64
AC006441.3	466	466	466	466
LINC00672	3714	3714	3714	3714
FBXO47	2303	2303	2303	2303
AC006441.2	305	305	305	305
AC006441.4	568	568	630	976
RDM1P5	950	370	2190	4132
PLXDC1	1472	638	6275	9240
AC091178.2	1188	1188	1188	1188
ARL5C	1014	649	2421	3371
AC004408.2	2782	2782	2782	2782
AC004408.1	547	547	547	547
CACNB1	1661	593	5230	6993
AC104389.4	240	240	240	240
RPL19	825	765	1277	1791
STAC2	2320	2268	3441	3456
AC015910.1	591	639	832	1215
FBXL20	2742	1677	10066	10780
AC005288.1	846	846	861	1057
MED1	3098	2363	8140	8516
CDK12	2709	1956	8272	12187
RNU6-233P	74	74	74	74
AC009283.1	643	643	643	643
NEUROD2	4625	4625	6232	6232
AC087491.1	761	761	906	955
PPP1R1B	1351	1348	2874	4499
STARD3	1254	717	3453	5764
TCAP	771	771	960	960
PNMT	821	825	962	1166
PGAP3	1541	971	3057	3638
ERBB2	2195	1166	4986	10380
MIR4728	63	63	63	63
MIEN1	1107	877	1981	2019
GRB7	1287	1019	2399	3551
IKZF3	2715	1555	9828	10177
KRT8P34	1017	1017	1017	1017
ZPBP2	1456	1417	2188	2306
GSDMB	1391	1420	4351	5606
ORMDL3	1112	570	2225	3743
AC090844.2	450	421	631	951
LRRC3C	929	929	929	929
GSDMA	1595	1492	2130	2236
PSMD3	1531	1598	2877	4938
AC090844.3	282	282	310	441
CSF3	1131	1301	1686	2236
MED24	1871	866	4218	7353
MIR6884	78	78	78	78
SNORD124	104	104	104	104
THRA	1733	1407	4856	6981
NR1D1	2627	2627	2627	2627
AC068669.1	2266	2266	2266	2266
MSL1	2128	2075	5027	7721
CASC3	1390	743	3896	6279
MIR6866	68	68	68	68
RAPGEFL1	1490	909	4493	6063
MIR6867	67	67	67	67
WIPF2	2113	1809	7367	7997
CDC6	1344	696	4569	5304
RARA	1640	1531	3294	4747
AC080112.5	663	663	663	663
RARA-AS1	1793	1793	1793	1793
AC080112.4	2484	2484	2484	2484
GJD3	4070	4070	4070	4070
AC080112.2	2089	2089	2089	2089
PPIAP54	483	483	483	483
RNA5SP441	88	88	88	88
TOP2A	1623	580	5681	6363
AC080112.1	95	95	95	95
RPL23AP75	442	442	442	442
IGFBP4	2210	2210	2210	2210
AC018629.1	1773	1773	1773	1773
TNS4	1854	1404	4097	4884
AC004585.1	927	1014	1026	1343
CCR7	1616	1889	2174	2516
AC004585.2	1469	1469	1469	1469
SMARCE1	2351	2303	8450	18947
AC073508.2	3708	3708	4915	5366
AC073508.3	1462	1462	1462	1462
KRT222	2392	2736	2980	3310
AC073508.1	649	649	649	649
KRT24	1872	1872	1872	1872
KRT223P	906	906	1289	1707
KRT25	1674	1674	1674	1674
KRT26	1728	1728	1728	1728
KRT27	1198	1198	1626	1797
KRT28	1692	1692	1692	1692
AC090283.1	265	265	265	265
KRT10	1856	1856	2087	2162
TMEM99	1604	1653	2637	3099
AC004231.3	258	258	258	258
KRT12	868	627	1881	2513
KRT20	1054	1054	1802	1911
AC004231.1	822	822	822	822
KRT23	1123	862	2210	2910
KRT39	1407	1690	1753	1996
KRT40	1920	1808	2179	2302
KRTAP3-3	730	730	730	730
KRTAP3-2	716	716	716	716
KRTAP3-4P	288	288	288	288
KRTAP3-1	631	631	655	738
KRTAP1-5	1182	1182	1182	1182
KRTAP1-4	408	408	408	408
KRTAP1-3	1018	1018	1018	1018
KRTAP1-1	929	929	929	929
KRTAP2-1	594	594	691	700
KRTAP2-2	525	525	663	663
KRTAP2-3	904	904	904	904
KRTAP2-4	762	762	762	762
KRTAP2-5P	414	414	414	414
KRTAP4-7	789	789	1050	1050
KRTAP4-9	910	910	1173	1173
KRTAP4-11	976	976	976	976
KRTAP4-8	744	744	1040	1040
KRTAP4-16	156	156	156	156
KRTAP4-12	946	946	946	946
KRTAP4-6	1069	1069	1069	1069
KRTAP4-5	689	689	689	689
KRTAP4-4	949	949	949	949
KRTAP4-3	996	996	996	996
KRTAP4-2	805	805	805	805
KRTAP4-1	899	899	1120	1120
KRTAP4-17P	196	196	196	196
KRTAP9-1	464	368	768	768
KRTAP9-12P	529	529	529	529
KRTAP9-2	1005	1005	1005	1005
KRTAP9-10P	224	224	224	224
KRTAP9-11P	567	567	567	567
KRTAP29-1	1026	1026	1026	1026
KRTAP16-1	1554	1554	1554	1554
KRTAP17-1	798	798	798	798
TBC1D3P7	840	840	840	840
AC003958.1	417	417	417	417
KRT33A	1303	1303	1303	1303
KRT33B	1616	1616	1616	1616
KRT34	1750	1750	1750	1750
KRT31	1615	1615	1615	1615
AC003958.2	3015	3015	3880	4057
KRT41P	1368	1368	1368	1368
KRT37	1755	1755	1755	1755
KRT38	2324	2324	2324	2324
KRT32	1751	1751	1751	1751
RNU2-32P	191	191	191	191
KRT35	1710	1710	1764	1764
KRT36	1678	1678	1711	1869
KRT13	1108	1215	1833	2878
AC019349.1	476	476	476	476
KRT15	1715	1718	3705	6664
MIR6510	54	54	54	54
KRT19	743	641	1391	2337
LINC00974	2138	2138	2138	2138
KRT9	1845	1845	2266	2266
KRT16P6	1122	1066	1798	1831
KRT14	1123	1022	1637	2221
KRT16P5	522	522	522	522
KRT16P1	841	680	1532	1695
KRT16P3	909	769	1513	1927
KRT16	1016	952	1661	2472
KRT16P2	997	997	997	997
AC015818.7	1402	1402	1402	1402
KRT17	1311	1506	1578	2206
KRT17P2	670	696	812	1443
KRT17P6	570	570	721	975
KRT17P1	448	437	727	1521
KRT17P3	675	675	675	675
AC130686.1	2583	2583	2583	2583
EIF1	1318	1113	2357	3642
GAST	465	465	465	465
HAP1	2644	3604	5462	5887
RNA5SP442	107	107	107	107
RN7SL399P	278	278	278	278
JUP	1479	949	3503	4791
P3H4	1494	1300	2820	3696
FKBP10	1265	837	2831	4121
NT5C3B	1107	1050	1790	3303
KLHL10	947	605	2013	2326
AC125257.1	2946	2946	2946	2946
KLHL11	7440	7440	7440	7440
ACLY	2251	1880	4310	5195
AC125257.2	157	157	157	157
TTC25	1589	1381	3130	3354
CNP	1269	655	5119	7304
DNAJC7	1031	686	2563	9109
NKIRAS2	1597	1250	4281	5720
ZNF385C	2524	1976	4923	7247
C17orf113	3720	3720	3720	3720
DHX58	1320	986	2617	3886
KAT2A	2144	3058	3108	3773
AC099811.2	766	694	958	1199
HSPB9	348	348	348	348
RAB5C	886	583	1916	2625
AC099811.3	423	423	423	423
KCNH4	3755	3755	3788	3788
HCRT	577	577	577	577
GHDC	1380	928	2642	4017
STAT5B	1475	897	5043	6409
AC099811.6	1637	1637	1637	1637
AC099811.4	498	498	498	498
AC099811.1	1481	1481	1481	1481
AC099811.5	817	817	817	817
STAT5A	1697	957	4310	5736
STAT3	1799	1681	5029	8929
CAVIN1	3491	3491	3491	3491
RNU7-97P	54	54	54	54
ATP6V0A1	1661	1004	4664	10750
MIR548AT	58	58	58	58
AC107993.1	683	683	683	683
AC067852.3	1284	1284	1284	1284
MIR5010	117	117	117	117
NAGLU	1138	629	2480	2935
AC067852.1	574	574	574	574
HSD17B1	1307	1040	2290	2807
AC067852.2	2131	2131	2131	2131
HSD17B1P1	958	958	958	958
COASY	1073	679	2474	3987
MLX	1464	1072	2552	3889
PSMC3IP	1073	1046	1420	2583
AC067852.5	551	551	551	551
RETREG3	1366	571	4142	4996
AC067852.4	537	537	537	537
TUBG1	1087	905	1608	2397
ATP5MGP7	300	300	300	300
HMGB3P27	564	564	564	564
TUBG2	1467	1774	1774	2783
PLEKHH3	2006	2409	4039	4503
CCR10	1579	1768	1975	2647
AC100793.2	545	545	545	545
CNTNAP1	2871	2663	5545	6312
AC100793.3	712	712	712	712
EZH1	1746	1612	4637	7007
MIR6780A	68	68	68	68
AC100793.1	340	340	340	340
RAMP2-AS1	1594	1774	3025	4096
AC100793.4	428	428	428	428
HMGN2P17	733	733	733	733
HMGN2P5	273	273	273	273
HMGN2P4	371	371	371	371
HMGN2P15	270	270	270	270
RAMP2	564	561	856	1113
VPS25	769	670	1086	2369
WNK4	2298	2493	4198	5074
COA3	1074	1074	1374	1926
CNTD1	1379	900	3227	3312
BECN1	1130	677	4833	6409
MIR6781	65	65	65	65
PSME3	1595	956	3346	5123
AOC2	2624	2624	2677	2677
AOC3	2068	2390	4010	4526
AOC4P	1219	1064	2289	3150
LINC00671	937	556	1720	1929
RNU6-287P	106	106	106	106
G6PC	1704	1032	4157	4359
AC026784.3	103	103	103	103
AC055866.1	128	128	128	128
AARSD1	727	648	1879	3971
PTGES3L-AARSD1	1341	1667	2146	2391
PTGES3L	1205	1147	1885	2910
RUNDC1	1911	1449	3325	4264
RPL27	703	579	1858	2013
IFI35	724	598	1242	1976
VAT1	1461	1072	3008	3553
RND2	2316	2316	4118	4323
BRCA1	2360	1872	7267	9747
RPL21P4	480	480	480	480
NBR1	3207	3256	5331	8889
AC060780.1	721	682	1187	1188
AC060780.3	75	75	75	75
AC060780.2	193	193	193	193
AC135721.2	63	63	63	63
TMEM106A	1233	1048	3230	3542
CCDC200	765	727	1341	2820
RNU6-1137P	106	106	106	106
ARL4D	1574	1574	1574	1574
RNU6-470P	104	104	104	104
MIR2117HG	196	196	196	196
MIR2117	80	80	80	80
RNU6-406P	107	107	107	107
RNU6-971P	106	106	106	106
AC087650.1	468	468	468	468
DHX8	2600	708	6196	10391
ETV4	1437	1680	2337	3732
MEOX1	1334	1181	2669	2679
LINC02594	1485	1485	1485	1485
WHSC1L2P	2149	2149	2149	2149
SOST	2313	2313	2313	2313
DUSP3	2373	2079	4184	5006
CFAP97D1	991	991	995	1003
AC003098.1	487	487	487	487
MPP3	1491	1388	3337	5145
CD300LG	1256	1125	2766	5315
MPP2	2303	1889	4936	6381
AC007993.3	470	470	493	600
AC007993.2	442	442	442	442
PYY	692	692	804	934
NAGS	1927	1976	2115	2805
TMEM101	1077	687	1966	2701
AC023855.1	200	200	200	200
LSM12	1722	1764	2802	3127
G6PC3	1387	1198	3015	4550
HDAC5	1907	881	5314	7574
AC023855.2	365	365	365	365
HROB	1904	1956	2736	3088
ASB16	1381	1749	1895	2169
ASB16-AS1	1517	1704	3062	3512
TMUB2	1735	1826	2679	3056
ATXN7L3	1322	583	3818	5305
AC004596.1	592	592	592	592
UBTF	2463	2635	4993	7038
MIR6782	71	71	71	71
AC003102.1	1185	1185	1801	2017
SHC1P2	1529	1529	1529	1529
SLC4A1	2629	3464	4958	5136
AC003043.3	3942	3942	3942	3942
RN7SL507P	282	282	282	282
RUNDC3A-AS1	1380	643	4008	4302
RNU6-453P	85	85	85	85
RUNDC3A	1705	1671	3677	4889
SLC25A39	1154	1121	2312	3557
AC003043.2	334	334	334	334
GRN	781	572	2130	3515
FAM171A2	1520	1092	3137	3649
RPL7L1P5	737	737	737	737
ITGA2B	1544	952	3477	5834
GPATCH8	2668	686	8166	9667
RN7SL258P	300	300	300	300
AC103703.1	659	659	659	659
AC115837.1	1001	1001	1001	1001
FZD2	3791	3791	3791	3791
AC091152.3	330	330	330	330
SMCO4P1	177	177	177	177
LINC01180	2010	2010	2010	2010
MEIOC	2292	558	5493	7914
CCDC43	1972	2382	3622	4347
AC091152.2	2453	2453	2453	2453
AC091152.4	3153	3153	3153	3153
DBF4B	1466	1204	3419	5880
RN7SL819P	270	270	270	270
AC091152.1	749	749	749	749
ADAM11	2974	2854	4618	4819
AC005180.2	573	573	573	573
AC005180.1	594	594	594	594
GJC1	3511	3213	7688	8727
HIGD1B	484	458	650	860
EFTUD2	1525	582	4333	10135
RN7SL405P	291	291	291	291
FAM187A	2572	2572	3405	3465
GFAP	2189	1779	6597	12108
KIF18B	2853	3329	4217	4675
KIF18BP1	2285	2285	2285	2285
AC092325.1	566	566	566	566
MIR6783	64	64	64	64
AC015936.1	1030	1030	1030	1030
C1QL1	1525	1525	1525	1525
C1QL1P1	745	745	745	745
AC015936.2	289	289	289	289
DCAKD	1477	1965	2106	2759
NMT1	1325	725	4996	6784
AC116493.1	102	102	102	102
PLCD3	971	553	6006	6631
MIR6784	67	67	67	67
ACBD4	1299	1278	2236	3767
AC142472.1	1725	1725	1725	1725
HEXIM1	3636	3636	3636	3636
AC138150.1	503	503	576	702
HEXIM2	923	799	1528	2037
AC138150.2	1309	1309	2053	2399
AC008105.3	1208	977	2250	3950
FMNL1	1654	878	4957	7486
AC008105.1	1179	1179	1987	2272
AC008105.2	604	554	1083	1639
MAP3K14-AS1	1205	865	2411	5091
SPATA32	1473	1271	1896	1917
MAP3K14	3189	3258	4574	5661
RNA5SP443	127	127	127	127
AC003070.2	372	372	372	372
ARHGAP27	1940	1584	4820	10557
AC003070.1	459	459	459	459
PLEKHM1P1	2768	2331	4864	8368
MIR6080	66	66	66	66
PLEKHM1	1711	919	5245	9228
AC091132.2	554	554	554	554
MIR4315-1	73	73	73	73
RNU7-115P	55	55	55	55
FAM215B	1087	1087	1087	1087
AC090616.4	115	115	115	115
AC103810.7	118	118	118	118
AC091132.4	560	560	560	560
AC005670.3	1214	871	2247	2633
AC103810.2	559	559	559	559
AC025048.1	76	76	76	76
RPRML	1105	1105	1105	1105
MIR5089	71	71	71	71
AC005670.1	388	388	388	388
LINC01974	494	494	494	494
WNT9B	2738	2701	4972	6956
WNT3	1924	1924	3284	3781
NSF	1234	574	3987	5011
NSFP1	1471	1471	1471	1471
LINC02210	1493	532	9440	14315
LINC02210-CRHR1	1497	1497	2547	2626
AC217774.1	511	511	511	511
AC217774.2	557	557	557	557
CRHR1	1601	1708	2631	3312
MAPT-AS1	1977	2120	3578	7284
SPPL2C	2184	2184	2184	2184
MAPT	3580	3648	6807	14945
MAPT-IT1	2966	2966	2966	2966
CR936218.2	762	762	762	762
CR936218.3	257	257	257	257
STH	448	448	448	448
KANSL1	2540	1815	8654	23111
CR936218.1	301	301	301	301
KANSL1-AS1	539	522	673	983
AC217773.1	102	102	102	102
AC126544.1	748	748	748	748
RN7SL199P	281	281	281	281
CDC27P3	255	255	255	255
AC002558.1	125	125	125	125
CDC27	1615	859	5812	6806
FP671120.9	304	304	304	304
AC002558.2	679	679	679	679
MYL4	728	691	910	1637
ITGB3	2716	1805	5520	6113
AC068234.1	2785	2785	2785	2785
RNU7-186P	62	62	62	62
AC068234.3	522	522	522	522
AC068234.2	514	514	539	717
EFCAB13	1297	574	4014	6580
AC040934.1	390	390	390	390
AC053481.1	307	307	307	307
EFCAB3	1272	1539	1847	2090
AC008026.2	348	348	348	348
RNU7-52P	63	63	63	63
RPS23P7	444	444	444	444
AC010655.3	447	447	447	447
AC010655.2	473	473	473	473
METTL2B	2454	1594	5754	6378
METTL2A	1931	2029	3107	3786
AC010655.4	526	526	526	526
AC010655.5	161	161	161	161
TLK2	1468	590	3971	8653
AC090114.2	5454	5454	5454	5454
AC090114.3	829	829	829	829
AC108010.1	649	649	649	649
AC008026.3	1457	1457	1457	1457
AC080038.3	414	414	414	414
AC080038.2	1163	1163	1163	1163
MRC2	2440	2181	5705	6555
AC080038.1	100	100	100	100
AC080038.4	1937	1937	1937	1937
RNU6-446P	107	107	107	107
AC005821.1	1645	1986	3143	4859
MARCHF10	1776	1555	3337	4934
AC005821.2	1390	1390	1390	1390
MARCHF10-DT	452	452	452	452
PRELID3BP3	546	546	546	546
AC005972.3	1123	1024	2072	3237
MIR633	98	98	98	98
TRMT112P3	359	359	359	359
AC005972.1	347	347	347	347
TANC2	3938	2259	11666	22811
AC006270.3	1026	1026	1026	1026
AC006270.1	472	472	472	472
AC006270.2	647	647	647	647
AC015923.1	400	400	495	660
AC005828.2	572	572	572	572
AC005828.1	457	457	533	751
AC005828.3	583	583	583	583
AC005828.4	560	560	560	560
CYB561	1455	1047	3113	5283
AC005828.5	312	312	312	312
PPIAP55	491	491	491	491
ACE	1637	988	5107	8375
AC113554.1	4870	4870	4870	4870
ACE3P	1974	1974	1974	1974
KCNH6	2930	3003	3845	4235
DCAF7	1782	1002	6421	6666
RNU6-288P	104	104	104	104
TACO1	1871	1871	2297	2298
AC046185.2	430	430	430	430
MAP3K3	2241	2024	4806	6155
EEF1DP7	513	513	513	513
STRADA	1398	1242	3667	10562
LIMD2	1168	802	3175	4950
AC046185.3	1808	1808	1808	1808
AC046185.1	3750	3750	3750	3750
CCDC47	1812	1583	3786	4686
DDX42	1844	861	4338	8646
FTSJ3	955	588	3530	5241
PSMC5	1086	828	2612	4330
SMARCD2	1154	911	2461	3659
TCAM1P	1333	1665	3212	3441
AC040958.1	409	409	409	409
AC127029.1	237	237	237	237
GH2	778	756	1131	1159
SCN4A	4208	5298	8024	8692
AC127029.2	506	506	506	506
PRR29-AS1	1729	1659	2706	3313
PRR29	1519	1161	3139	4170
ICAM2	1007	1063	1335	3250
ERN1	1807	571	7877	11111
AC005803.1	1435	1435	1435	1435
SNORD104	70	70	70	70
TEX2	2928	3402	5240	9104
RPL31P57	374	374	374	374
PECAM1	1285	583	6790	7734
AC234063.1	101	101	101	101
AC234063.2	98	98	98	98
MILR1	1035	813	2047	2766
POLG2	1034	793	1741	3608
ATP5MFP4	266	266	266	266
DDX5	1133	709	3722	8320
MIR3064	66	66	66	66
MIR5047	100	100	100	100
CEP95	1412	590	3293	7082
SMURF2	2637	1716	6225	7195
AC009994.1	249	249	249	249
SMURF2P1	445	445	485	485
AC138207.8	392	427	621	860
MICOS10P2	218	218	218	218
ARHGAP27P1-BPTFP1-KPNA2P3	2027	2027	2742	3047
KPNA2P3	865	865	865	865
AC132812.1	892	892	892	892
BPTFP1	492	492	492	492
AC103810.1	161	161	161	161
AC103810.4	257	257	257	257
AC037487.1	2222	2222	2222	2222
AMZ2P1	1788	1546	3395	3979
AC005332.1	1273	1273	1273	1273
GNA13	3859	3859	6211	6395
AC037487.2	518	518	518	518
RGS9	1727	2155	2729	6593
AC060771.1	164	164	164	164
LINC02563	277	277	277	277
AXIN2	1943	1423	4251	5242
AC004805.1	1620	1620	1620	1620
CEP112	1253	618	3520	7613
AC004805.3	295	295	295	295
AC004805.2	483	483	483	483
PSMD7P1	548	548	548	548
APOH	1020	1174	1299	1430
RNA5SP444	106	106	106	106
AC009452.1	622	622	622	622
PRKCA	2629	1646	8951	10749
RN7SL735P	296	296	296	296
PRKCA-AS1	1002	537	2001	2534
RNU6-928P	104	104	104	104
RNA5SP445	115	115	115	115
AC006947.1	481	481	481	481
CACNG5	1346	1372	1922	3403
CACNG4	3601	3601	3601	3601
AC005544.1	453	453	453	453
AC005544.2	229	229	229	229
CACNG1	1304	1304	1304	1304
HELZ	3016	893	13809	15445
